State/ Territory1,suburbName,"value1","value2","Tax on taxable income
$","value3","value4","Australian annuities and superannuation income streams taxable component untaxed element
$","Reportable employer superannuation contributions
$","value5","value6","value7","People with private health insurance
no.","Work related travel expenses
$","Total work related self education expenses
$","value8","value9","value10","value11","value12","Net rent3
$"
WA,6059,15197,1054627251,237480655,19316856,770847190,7125813,14715739,11539790,15279536,58882446,11310,783178,1019605,18708344,2616046,21076539,199535007,54182560,2390207
WA,6060,16508,1139678339,245136319,20280089,937082296,5473106,12521773,8151808,6703693,70091510,11377,1145169,2037064,24938372,2174102,18736889,197594989,40423001,-975733
WA,6061,23678,1276767530,226311815,21081130,1095643030,2489171,6901351,2571808,1490966,77898970,11718,2613297,2952300,35769306,2884076,10061557,175271641,26617918,-2873142
WA,6062,20908,1263882633,252559815,22546019,1035018405,7413786,14685144,7628746,5841508,70803180,14246,1419050,1534506,26773672,2128485,18235910,241580691,57512848,1418194
WA,6063,8754,490587349,90378090,8735944,421774783,1116744,4182475,1438587,931164,26559523,5095,560580,582372,11237385,777266,2875855,55676545,14346376,-2425926
WA,6064,17100,908537093,160443034,15820456,760484869,3520142,7457402,3409463,1329379,54880031,9499,1476539,1020397,20705174,1509781,4685839,116243150,23966576,-2438400
WA,6065,41995,2831570162,599496499,52565711,2408876968,7969762,25046043,14633788,11744141,117166884,30503,3212394,3026913,62502274,4392973,35249038,278082324,87975367,-14846371
WA,6066,11134,635126480,119648038,11409229,539979088,2292252,6933210,3052077,1833022,36200865,7254,874843,609022,14085917,1026165,5742298,58929724,20442449,-1792237
WA,6067,66,4157752,796428,77575,3531437,87959,9700,355,607,388475,43,16226,8805,137488,3745,89291,185937,121013,-58348
WA,6069,27719,1887765516,399073617,34935320,1683303634,4951035,12182625,5985630,7023713,64777221,18794,3037723,2267247,44137033,2844860,11700688,141968198,44008995,-9298837
WA,6070,2342,199315555,50703191,3778014,146710504,1147147,3619606,2574971,3497051,7381007,1917,134437,97681,2933831,490581,4732757,18710103,7659555,233429
WA,6071,2282,166063005,38421944,3100732,127123430,1054826,2386728,2005215,1118231,6856574,1837,118798,148253,2625785,1379657,4770414,17110828,6953364,-227095
WA,6072,547,39698430,9028139,742136,31799042,186527,667573,384443,301068,1071465,446,67375,23878,750413,42558,1137192,4197156,1625190,-123682
WA,6073,2041,143513202,32678116,2656894,108941193,1047958,2026298,2041809,1148882,4901883,1584,199866,116750,2396425,243352,4629227,15528565,5622126,-275877
WA,6074,642,42955063,9283162,796831,36088094,147175,689150,245550,115198,1186170,469,76844,30072,853031,85793,1097678,3871110,1298647,-63991
WA,6076,13868,1032810519,244371152,19216937,750337021,10160841,15009210,11655191,12428638,36375354,11312,846492,646671,15397527,2267925,23751012,79735345,43763116,2153340
WA,6077,885,63821579,15395572,1169420,35282859,312878,1259377,995860,1639182,2132929,673,42588,30138,884765,126635,742972,10139596,3393947,259014
WA,6078,547,39136627,9257304,727922,25512436,143667,519659,558870,425110,1177638,430,18386,32002,543495,34657,1541310,7921363,1676088,120533
WA,6081,3147,231146478,52291300,4332725,192458111,684464,2747654,2152306,1315441,7388969,2551,243027,165900,4244182,308923,4104709,18121553,8209596,-108797
WA,6082,2099,148620418,33342763,2769876,122869806,613513,1315114,1097672,1044649,3565925,1569,270773,89460,2598641,201152,2405695,12111972,4875472,-190902
WA,6083,2388,187260674,45861833,3546638,141514743,472397,2291114,2040592,1554280,4198272,1828,237979,128689,3000328,208111,6289958,36213424,9590109,224296
WA,6084,5600,400423153,89936045,7450055,331752260,1277361,3431720,2626401,2875037,10205279,3982,679610,307383,8157569,423779,2994793,40768073,11985458,-955227
WA,6090,140,12145707,2935184,220608,7686572,0,49835,267023,367106,113095,98,30242,4436,262531,4709,323775,2869379,706199,115111
WA,6100,10886,831775861,196438992,14967010,668998394,2657400,10962768,6521939,7590274,47581634,7388,712015,1220611,15734447,4897472,18242903,70907590,35555524,-1322136
WA,6101,11162,810718283,181056615,14740561,690855306,2904011,10489211,4048929,2932719,51910617,7598,663387,1235468,15904296,2673221,10993517,69446876,30830119,-1782178
WA,6102,8404,446233695,82511335,6772850,381326157,2607388,3931694,1544446,1207761,34070434,4088,879072,892140,11614987,1104178,4401183,50299616,12457626,-613317
WA,6103,7249,492710088,103600355,8740092,431707294,1016809,5541512,2048314,1495380,30629754,4515,625275,787872,10937027,791147,5571928,47242212,16051523,-1513311
WA,6104,9400,638467285,136949441,11417728,543094632,2078172,6236297,3965680,2980938,26025904,6017,1025176,863344,14183028,1379211,11242131,82293897,26151621,-2403618
WA,6105,10099,624007830,124540567,10939674,543482148,1978957,4989191,2515062,2096358,30134940,5888,1065360,1100589,15261472,1178413,5876238,75100458,19844606,-2115153
WA,6106,134,11038517,2684273,204142,7828296,0,129970,360069,175543,256948,86,47427,14243,332859,5877,134323,8517627,875859,166286
WA,6107,29768,1687103658,321910203,28374124,1451050169,4274856,13619115,6590869,4372824,79739676,16218,2703465,2968176,41212310,3294692,15624595,341812534,54839970,-6814552
WA,6108,13815,780281433,148058309,13815766,673390835,3347370,8587563,3221800,1747100,36104226,8652,996982,824133,17069232,1538954,6777085,69756711,22703703,-2682633
WA,6109,7306,400641306,73464409,6925724,333594290,1373483,2595099,1638031,1488003,15497975,3690,896795,558028,10198653,718774,1827597,52736656,10282338,314087
WA,6110,25401,1523512856,299410351,27268976,1318661751,4991580,11265689,5140713,4249910,63187934,15250,2341861,1819731,34392871,3073946,12067119,150199643,38419681,-6918942
WA,6111,13845,876172661,181258922,15888729,717259511,4329704,9934004,4976299,5592288,32749952,8796,1369969,671423,16759272,1612453,9526762,69817813,25901183,-1146348
WA,6112,40809,2633303059,538615727,48267005,2323940166,5777492,19321864,8581533,6585301,97455705,25692,4226801,3614199,62526808,6866602,20303328,212155010,65895101,-11096440
WA,6121,1976,151526100,35938693,2856233,107707882,560833,1580351,2010639,2007021,4097810,1565,165784,101661,2552306,174312,4763541,17038122,6698835,-511073
WA,6122,13230,931652319,202039041,17018975,806301872,1330274,5555503,3614999,7834154,23755045,8841,2087956,927155,22554954,1700615,5068081,79000727,18692372,-2547490
WA,6123,1442,98341098,20593818,1837629,86107238,61164,800837,233173,588605,2590053,952,462288,101817,2831265,173564,410198,6021991,1924204,-171918
WA,6124,752,53853807,12198002,1005226,45828357,135535,623956,199698,222998,1386430,527,84509,32880,1053797,107841,221313,4405329,1936811,4968
WA,6125,2112,150443293,34133516,2794643,117967669,986171,1071787,1407584,1129085,3178656,1565,220895,99416,2832214,248471,2955274,21166274,5519178,-85337
WA,6126,157,8952447,2079439,170971,7326356,0,78345,151573,188652,283940,105,949,2510,166582,19688,112690,1023881,317812,15271
WA,6147,9080,498080407,92891930,8606149,428397563,1991145,5616186,1903740,1380166,28337902,5582,715883,575485,10825645,1061547,4259138,55882563,14648194,-1995680
WA,6148,11645,844984963,201335511,15479184,623489458,6967457,13915491,9595265,8380259,42466902,8989,530286,979346,13483053,2848459,21966312,142151383,46850548,1522041
WA,6149,12107,869387269,203257885,16054420,685748945,7673038,18459491,8481170,7574935,43256253,10035,540079,1186527,14404696,2108974,21182195,114245149,46255827,-2918519
WA,6150,8539,593852446,140614152,10760943,441937025,5173045,11972240,6936424,6196872,32674078,6975,337435,732288,9141856,1476994,17518303,102879067,42909140,2303566
WA,6151,11692,1176801878,331684192,22156407,741538727,6155600,14787224,15479223,23234512,54872145,9405,549515,1319950,15306186,4403573,67661224,246346574,56809736,4041885
WA,6152,16648,1341455789,332503032,24791440,992337543,9299017,20823821,16156643,15479522,82829775,12953,888879,1536138,21905249,3244478,33238794,198835454,62057315,669430
WA,6153,14672,1625132763,483917574,30901300,909521384,9187511,19235154,23947307,30469512,54783853,12517,729488,1334248,19102518,7174345,105757619,398188794,82211341,1844154
WA,6154,6655,536749007,133972971,10015361,390283977,5245369,8851473,5779242,4985285,25470441,5563,300630,496417,8118647,1106201,13468644,70465766,24035699,635338
WA,6155,33365,2214997760,483341349,40437828,1863363133,8408185,31704286,15230872,9909664,110933843,25275,2077045,3147589,43398747,4589768,34310601,291208584,113640811,-15840977
WA,6156,11357,1035112829,273863015,19614408,708300748,5767942,12488500,11721917,14882542,45679247,9453,548275,929491,14967937,2857691,20259846,116163214,39025269,264357
WA,6157,9059,764036942,192021040,14370033,551395497,4651690,12177363,9009950,8521621,39941079,7363,539634,679922,12606965,2272589,39425380,74791628,28670987,1256087
WA,6158,5057,516522241,144456081,9843378,332358880,2591538,9789265,7147280,7202421,22532234,4287,263717,403899,7011154,1505375,25564839,68260056,23924893,2260223
WA,6159,2760,313079967,93314632,5908580,172237361,1917577,4322226,5195105,7732684,12449294,2280,148249,354610,3762295,754275,28273908,85150390,14501667,1652283
WA,6160,6290,499809283,122814938,9090651,366641948,2758693,7141090,5779660,6153284,33549451,4395,965298,777298,10219366,1396132,8950187,80619041,24009623,2340582
WA,6161,97,5923005,1118193,95110,5804735,0,30807,0,2183,58445,52,5380,4723,129721,11431,3933,334162,234218,-58459
WA,6162,7692,612035173,147991040,11308572,443971470,4385836,10650968,7302024,5153146,36564807,5712,536031,796232,10889636,1406618,21101265,86044907,27948656,3428859
WA,6163,34161,2309831259,497801391,42121334,1886400398,9542358,30361152,16879936,11900826,131271723,24364,2625987,2840854,47680725,3672872,42062082,250339824,86211691,-1419057
WA,6164,42121,2976799127,645271889,55436776,2608914528,6513407,24568972,13668343,9050846,132226521,30934,3811178,3785003,66655291,4249298,31990970,325749212,90956823,-15706526
WA,6165,104,6816598,1417731,119858,5920590,25997,34968,67671,39664,115535,56,20919,2290,162495,10388,11063,271093,351756,-20093
WA,6166,6873,536243278,126207604,10048803,408114273,2078478,6563800,5616382,5933383,19809598,5470,656240,515121,10684824,624642,10094202,38884118,22911971,477226
WA,6167,15746,968933847,191758019,17437603,858116999,2237657,6198850,2672837,1940502,36534413,9182,2076142,1352699,24712415,1348165,6662157,74335127,19046685,-3133313
WA,6168,13406,828437538,166961572,13990049,696243276,8526958,8106833,3816957,4079372,26801267,7621,1277921,863622,19194218,1331812,9438813,123409275,28773676,-1629464
WA,6169,20521,1335846845,281488248,23552050,1138635917,13416341,14227046,6339330,5078024,43331842,13065,2083569,1416093,30666771,2165819,13478015,126774864,42056559,-3851683
WA,6170,10589,686732830,139200804,12314537,631912607,1136135,3249523,1418829,1201549,28614306,6491,1586127,1271978,19169599,1003383,2606245,36209511,12125740,-2715258
WA,6171,22521,1598815328,345624122,28992374,1470647261,4178469,9528371,3620434,2999319,49602346,14982,2680772,1845545,42186693,2154404,8663404,99569114,31563788,-7259695
WA,6172,8047,528450859,110247489,9344878,475316727,3579883,4672278,1664783,1120526,16475307,5056,1006098,566302,13228118,637256,2508487,31846034,13509281,-3247071
WA,6173,7763,607648960,141661898,11071490,546339762,2515324,5394943,2644100,1500285,15682697,5600,765466,681747,14944574,548356,6331723,94762984,15706327,-3739754
WA,6174,3484,240630794,51392491,4307186,217320989,803219,1766901,881865,354364,7910013,2236,393523,256135,6446400,350181,1408860,17679102,4528783,-1138353
WA,6175,2462,184311323,41526081,3369881,156983959,781768,2148224,711866,518534,5908986,1785,187276,159205,4389715,222875,2050438,18674634,5073423,-936891
WA,6176,1287,88994780,19352400,1587427,75559722,352315,767378,435334,404534,2854386,884,185471,118454,2263761,133410,717386,6700239,2398096,58955
WA,6180,3769,256525415,54960284,4653539,231455655,728958,1599552,815599,526577,7690574,2465,484237,330773,6466550,363307,1416688,14765315,4630963,-1208285
WA,6181,324,24948860,5807225,470023,21093503,151751,277353,96359,239360,537193,261,30202,16535,528577,39611,291021,888496,1085323,-334620
WA,6207,715,54030085,12536379,1006380,44876868,104620,469987,377112,252626,980716,527,115247,36597,1106552,94518,1283669,6480118,1689115,-78032
WA,6208,6967,461607186,99812065,8326560,386721454,2633938,4197085,2952209,2975812,10998506,4574,812999,421745,9604209,560911,6758326,29177389,13882376,-295348
WA,6209,1021,71626475,16464558,1313542,53079022,90150,958352,454719,552680,1737010,652,66435,55563,1314806,70410,2957792,5230576,2495725,-2324
WA,6210,42370,2840974320,631016721,51249453,2242816971,19386655,29444209,21544202,27201311,78729658,28026,4313611,2677190,57833136,3819872,49805666,276754033,91128362,-1828912
WA,6211,4692,334925287,77589307,6147361,273184102,1477337,2797647,2259962,2087148,7765125,3253,482851,352416,6820107,352015,4220276,29762126,10232623,-14957
WA,6213,420,26781909,5597273,486160,21126959,128226,454182,245592,274467,459040,271,61483,14655,490116,31909,287141,2546785,1050891,89806
WA,6214,446,30801783,7113118,586139,24832034,47188,305935,367565,485770,646793,325,76589,10466,463886,30104,436462,4075835,820997,20099
WA,6215,2378,158547162,34714383,2883665,133651880,478354,1669460,1113589,1064844,2603490,1625,368600,127908,3174697,213859,1496596,14859003,4885728,56271
WA,6218,301,17380488,3405468,306031,14520565,0,117631,305280,97939,440480,175,43248,18286,403640,23605,126710,1328791,350486,-78628
WA,6219,132,8028930,1633691,139657,6783811,0,33822,0,14171,157864,77,17709,884,155989,7126,171306,313082,151815,-18768
WA,6220,2909,183073217,38202964,3155045,149124455,611492,1757044,1964692,1623816,3330937,1797,229121,144532,3667541,698536,5409002,27183530,6859657,1111582
WA,6221,163,9963458,2056244,183068,7256582,0,146210,207691,135868,347815,108,4508,1270,157173,24592,41622,1660308,411676,41195
WA,6223,139,8648869,1959600,157447,6585884,21112,43436,106400,22560,280842,113,13450,250,141418,7016,108462,2258316,204469,11834
WA,6224,769,46209407,9383790,847729,37436837,112828,382822,520371,378684,1126816,460,37422,32164,833651,100645,620806,2344171,1840162,137650
WA,6225,4897,313176644,65712738,5682016,270419327,909819,4039209,1560447,1899232,5166169,3073,562350,249696,6343496,322546,4521682,16207081,8980266,-475613
WA,6226,605,46555285,10891983,892605,38547937,36477,613149,773826,365542,1091830,480,39812,12890,742573,48637,545309,5042822,2220842,-68377
WA,6227,491,32984452,6981931,616665,28191783,28728,518659,415846,131628,735366,377,9316,31213,563470,38603,352971,6091561,1202913,36246
WA,6228,106,5510246,1033027,97877,3346763,11057,41565,209945,39918,57960,74,1273,8467,57447,22833,19135,1302755,232279,102782
WA,6229,115,13329787,4307608,256133,4314593,0,45167,78831,1797002,57473,69,3198,8171,119294,8532,19947,1874987,679904,161324
WA,6230,26598,1799577598,396345639,32744041,1406843498,7016909,22213421,17847613,16554199,51413475,17105,2182333,1773494,33119157,3007867,55944083,239563996,64215905,1650609
WA,6231,184,15018805,3859463,279525,8622072,95709,237540,431203,727893,161548,139,6170,1135,166234,17684,456140,1034893,1038298,15320
WA,6232,6737,440250199,91444635,8063730,385442513,1909969,4611007,2240586,1309256,10126176,4469,819379,458989,9356424,594752,3623742,37595627,11856415,-385446
WA,6233,12378,848031647,184528295,15790805,737843262,2386084,9212317,5013768,3804945,18014913,8700,1239749,865907,17654555,1456011,8138081,53926669,25212604,-1008184
WA,6236,1418,96476117,21357324,1792204,73252273,523321,958144,1676758,1406426,2228602,1129,96559,65417,1473433,117536,1533410,11342276,5183491,445056
WA,6237,1648,110882446,24247448,2079234,87636296,193080,1658693,1645823,1030410,2391134,1242,175823,63982,2000031,643046,1389966,15038655,5488862,567020
WA,6239,2881,171134240,35146880,3087734,141907321,911800,1974022,1600149,1178030,3330386,1921,321599,81429,3577450,197925,2120921,48977400,6952865,576294
WA,6240,105,6085697,1274332,109114,4316765,42727,64983,69269,27688,200122,71,6399,0,69203,12220,206450,2190748,340322,75254
WA,6244,1004,58596959,12633266,1066055,32915891,334322,313728,1387880,980254,1479779,683,62064,21017,915221,74784,3441774,9463207,2218735,399658
WA,6251,223,14418705,3282182,270167,9710222,52681,156212,180675,57443,223153,147,11567,8138,199593,38365,65736,3524689,586552,152616
WA,6252,84,4735457,981029,83572,3290611,12336,17630,35500,9195,170786,50,16457,13809,94511,3377,26063,679873,134796,45887
WA,6253,411,21165880,4250395,369292,16272167,226986,293098,370233,100021,872307,269,31600,9897,376448,148861,566652,2366412,1410958,59976
WA,6254,275,16410317,3357350,295956,13949397,67162,135275,18900,160417,335209,130,13853,10256,274444,38926,110506,3287327,519026,6645
WA,6255,2586,150310252,31164305,2716170,114846652,1092106,1721736,1533826,1459328,3899666,1629,174987,106535,2189685,231736,2436951,20000789,6717127,1157840
WA,6256,170,9818154,2105800,180472,7119057,28435,77676,51500,189685,389802,113,2000,1040,95853,8427,127493,766588,499286,154051
